review_decision,seed_name,resolved_google_name,google_types,google_maps_url,google_place_id,highway_name,route_context,region,proxy_type,cleanliness_tier,source_category,restroom_confidence,distance_from_highway_meters,local_notes,source_evidence,id,matched_at,updated_at
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=4580187010536387204&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJB_aRmm9HkjkRhDLht9EXkD8,NH-727B,Samaur Road,India,fuel_station,tier_2,premium_fuel_program,0.82,256,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,a86663cc-9bd7-4be7-938b-bc230fd15a41,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=982967899214114273&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJnzPTbQORdjkR4e1Eqhg0pA0,NH-719,NH-719,India,fuel_station,tier_2,premium_fuel_program,0.82,257,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,c14a0d99-4939-4069-81a2-bd90d6db9e67,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=165544131795105392&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJMf1rAwC3XDkRcDZMwoIhTAI,NH168#,NH168#,India,fuel_station,tier_2,premium_fuel_program,0.82,257,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,41bc954d-0365-4ba1-a38c-c39f68d86229,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5352670504020504788&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJP7o-7SQdFzkR1HDat3aBSEo,NH-354E,Sito Rd,India,fuel_station,tier_2,premium_fuel_program,0.82,270,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,d209038f-fc0a-4f9b-ad80-13d7836ca770,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=11326248981546089295&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJCanNMMvp5zsRTzuvjnDrLp0,NH-548,Kalamboli Circle,India,fuel_station,tier_2,premium_fuel_program,0.82,272,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,fbaa1c36-472f-4733-83d6-9f0448d2e8ed,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16515110201567576803&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJPV0e9MaqrjsR44LdPjp1MeU,NH-544H,Erode - Bhavani - Mettur - Thoppur Road,India,fuel_station,tier_2,premium_fuel_program,0.82,275,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,74dfd567-f22d-487b-9fae-c2e77e43c5d8,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=772978743424340815&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJBT6cIQCxUDkRT1O8XBIsugo,NH-141,Port Road Northbound Gandhidham,India,fuel_station,tier_2,premium_fuel_program,0.82,280,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,de6f3917-a2f8-44b8-93d7-d0862e7b6a8c,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16780480473197505924&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJyS9c6OflJjoRhO1QZRU-4Og,NH-153,Raigarh Road,India,fuel_station,tier_2,premium_fuel_program,0.82,280,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,853c1503-3c14-4222-aa4c-3d728656931b,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9476926753305848082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJDWgtwzaNNjoREukw1avOhIM,NH-516D,NH-516D,India,fuel_station,tier_2,premium_fuel_program,0.82,283,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,8dfef27e-b1f3-4551-8cb8-41cc3dae4edd,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=13192202197198163161&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJaRBTqhl5BTkR2cwfyQAeFLc,NH-205,Simla Kangra Ghumarwin Road,India,fuel_station,tier_2,premium_fuel_program,0.82,286,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,24e0da93-1501-4269-9494-db808b73292d,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=12442016041351314513&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJy19Cg1wp1DsRUfx0Qqvrqqw,NH-353K,NH-353K,India,fuel_station,tier_2,premium_fuel_program,0.82,296,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,68cbfa85-36fd-4f01-8979-4fdb09229846,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=1232100467610520699&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJsTl7Sv_jizkRe4yE69hMGRE,NH-343,Ramanujganj Naka,India,fuel_station,tier_2,premium_fuel_program,0.82,300,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,0b99ac5c-30e6-4f09-b26c-9d83d26cb55e,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=9260064723675879389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ5Uypbx4OwTsR3ZfT481bgoA,NH-166H,Peth-Sangli Road,India,fuel_station,tier_2,premium_fuel_program,0.82,305,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,2e79219d-e086-4a89-916a-e5b60e45efc8,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,HP Petrol Pump & HP CNG Station - M/s Roy Auto Fuels,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16766418402574020991&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJCedHtdk9-zkRfzH_cLRIrug,NH-512,Balurghat - Hili Highway,India,fuel_station,tier_2,premium_fuel_program,0.82,305,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,c442bb0d-76ef-4a1b-8a41-c386ee366609,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5222732350387197825&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJRz5wWh2oqTsRgRfFxWbfekg,NH-381,Avinashi - Tirupur - Palladam - Pollachi,India,fuel_station,tier_2,premium_fuel_program,0.82,308,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,c585ae55-6062-4923-aab7-f54559243e41,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=6268664491055856268&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJzY4s98yb9jkRjDp9TSTF_lY,NH-218,Jharia Road,India,fuel_station,tier_2,premium_fuel_program,0.82,310,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,2490ca7e-8a92-4643-b68b-99f6105daa4f,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=15853343585341738142&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ_7bkFA-iXjkRngyDCv9jAtw,NH-947,Sanand-Viramgam Highway,India,fuel_station,tier_2,premium_fuel_program,0.82,317,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,18a5510f-23a6-440c-8a06-949499d201b2,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=15786380427440736607&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJg3fRjPJPezkRX8nI4lt9FNs,NH-752C,NH-752C,India,fuel_station,tier_2,premium_fuel_program,0.82,320,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,d3813343-f62a-459d-850f-df5eddbc077a,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=4395261018501566858&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJs7QjNSuKRjkRilHo9psa_zw,NH-68,State Highway 72,India,fuel_station,tier_2,premium_fuel_program,0.82,321,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,df9a547c-38c7-4c62-95f9-943d61008a5b,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=16409053980377276501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJK9YVu_kLDzkRVeCYAKiruOM,NH-907A,NH-907A,India,fuel_station,tier_2,premium_fuel_program,0.82,336,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,8f9608f5-d48c-4050-8324-63f1c14e07dc,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=18131111115319236533&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJnW5PUqgj0TsRtVe9I3-lnvs,NH-161E,Karanja Bypass,India,fuel_station,tier_2,premium_fuel_program,0.82,339,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,95ea24a8-00c9-45a1-8f6c-9f0d1bb8689b,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=13100889714859146566&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJtaqqqga0XzkRRn2_v8i1z7U,NH-148M,NH-148M,India,fuel_station,tier_2,premium_fuel_program,0.82,351,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,df6bbcf8-f182-4e46-bf2e-00bac55738aa,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=17682702576030152279&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJdQAH-lBnujsRV3YpUU6UZfU,NH-369,Chitradurga Bypass,India,fuel_station,tier_2,premium_fuel_program,0.82,354,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,b2023097-8826-4ea7-81c9-4680f9797421,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5945683348980317773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJI-iRlLEdCTkRTT7tGoFPg1I,NH34:NH707A,NH34:NH707A,India,fuel_station,tier_2,premium_fuel_program,0.82,357,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,ed32825a-ff1d-45e6-a9f9-8423adca165e,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5387670204191849668&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ85zSpWYO8jkRxLzPb4HZxEo,NH-122,Barauni Bypass,India,fuel_station,tier_2,premium_fuel_program,0.82,366,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,8760aea0-7ca1-4f85-a716-541954856e66,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=10522496357941045439&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJj36TSclNtTsRv-hq3a9qB5I,NH-565,Rapur Duttalur Road,India,fuel_station,tier_2,premium_fuel_program,0.82,375,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,c7766dbd-b208-415b-924c-9736167db627,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=14402423117020280964&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ4zNQbVFbADsRhDjegoSv38c,NH-536,Pudukkottai Road,India,fuel_station,tier_2,premium_fuel_program,0.82,387,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,5f470bbb-a7b6-4777-8cc3-d5a890deedd5,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=249659758274350750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJkSY7hx8_oDkRng6nNjr4dgM,NH-731K,NH-731K,India,fuel_station,tier_2,premium_fuel_program,0.82,389,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,f7e87590-6cdd-4d2e-998a-b8d6c4607312,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=2103019711233713174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJKx9qQgCRmjkRFuS6-0htLx0,NH-931,NH-931,India,fuel_station,tier_2,premium_fuel_program,0.82,401,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,846a04e4-ba1d-4113-9e9e-6bfb4d7a97e3,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=3652208733104130610&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ19TcMCQ_oDkRMkpAFn5ArzI,NH-731K,NH-731K,India,fuel_station,tier_2,premium_fuel_program,0.82,405,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,64fe684f-9f79-404b-860f-a29c9c4a84a7,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=17854419023385518744&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJGQrRv1IS8jkRmOLeR4Gjx_c,NH-80,NH-80,India,fuel_station,tier_2,premium_fuel_program,0.82,406,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,9e82f9ae-5bb2-4ee8-bcf5-435dce2857eb,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5184740245539130332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJPba2k7Xj9TkR3AsIjMjl80c,NH-118,Subarnrekha Link Road,India,fuel_station,tier_2,premium_fuel_program,0.82,412,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,47bdfefa-f256-43fb-9d6b-98022426acba,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=12175613314134421522&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJXZUI453t8TkRErB_z8x3-Kg,NH-33,Bhagalpur - Munger Road,India,fuel_station,tier_2,premium_fuel_program,0.82,415,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,9efd9a98-38cb-4ef0-9c53-140264983fb9,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=17424760185097732623&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ-1pNXiHL1TsRD8IeaREv0fE,NH-353J,Nagpur Katol Road,India,fuel_station,tier_2,premium_fuel_program,0.82,425,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,6877ac7b-ec6d-431b-8ed4-50c7c8e44c46,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=11404266232653833667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ9-dcn7rD5zsRw2VQWbcXRJ4,NH-348A,Amra Marg,India,fuel_station,tier_2,premium_fuel_program,0.82,433,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,6a54a05d-31a9-4351-8ed3-f14658849420,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=5426501046158834037&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJ-2T-yIy5WzcRdTmVXfPNTks,NH-127D,NH-127D,India,fuel_station,tier_2,premium_fuel_program,0.82,453,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,4140f054-7b7a-4a68-a0cf-99f55592f484,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=7512680230906627990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJg6hpjPqjDDkRlgdKut1mQmg,NH-334C,NH-334C,India,fuel_station,tier_2,premium_fuel_program,0.82,460,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,0e9c4b60-ceb6-46fe-8888-ac07e5809a22,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=7308924713259819252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJu_rn0_Ep8jkR9ODsZ02EbmU,NH333:NH333A,NH333:NH333A,India,fuel_station,tier_2,premium_fuel_program,0.82,460,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,0f007e6c-1640-4597-bb2e-3613d05c8ef2,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
,HPCL Focus Outlet,Hindustan Petroleum Corporation Limited,gas_station|point_of_interest|service|establishment,https://maps.google.com/?cid=12414254742259397676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,ChIJKRrvYCm0CTkRLHSUH-pKSKw,NH-107,Rudraprayag Bypass Road,India,fuel_station,tier_2,premium_fuel_program,0.82,467,Rejected false-positive Google match: seed did not match resolved place name | HPCL major-highway focus outlet with separate toilet facilities and driver amenities,HPCL major-highway focus outlet with separate toilet facilities and driver amenities,b3cf4c84-a68a-4c00-920c-343730414805,2026-05-11T08:46:56.517+00:00,2026-05-11T08:46:56.517+00:00
